PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC296,248.6,0.000113705064,0.7818665
PC297,311.2125,0.00011359639,0.7819801
PC298,310.1625,0.000113263,0.78209335
PC299,183.025,0.000113088885,0.7822064
PC300,367.2375,0.00011288772,0.7823193
PC301,256.2125,0.000112721675,0.782432
PC302,187.0875,0.00011260808,0.7825446
PC303,397.2375,0.00011254995,0.78265715
PC304,196.9,0.00011241806,0.78276956
PC305,350.125,0.00011226587,0.78288186
PC306,417.2125,0.00011217303,0.78299403
PC307,294.175,0.0001120355,0.7831061
PC308,241.0875,0.000111958536,0.783218
PC309,154.9125,0.00011174957,0.7833298
PC310,273.0125,0.00011155237,0.78344136
PC311,355.175,0.00011133176,0.7835527
PC312,134.9125,0.00011122478,0.7836639
PC313,180.9375,0.00011118477,0.7837751
PC314,134.9125,0.000110881636,0.78388596
PC315,299.1375,0.00011084196,0.7839968
PC316,224.925,0.00011071281,0.7841075
PC317,383.1125,0.000110637535,0.78421813
PC318,137.025,0.00011041544,0.7843285
PC319,154.9125,0.00011033661,0.78443885
PC320,355.175,0.00011016917,0.784549
PC321,249.0875,0.00011003922,0.784659
PC322,180.9375,0.00010993037,0.78476894
PC323,167.9125,0.000109687164,0.7848786
PC324,310.1625,0.00010964274,0.7849882
PC325,183.025,0.00010954702,0.7850978
PC326,321.2125,0.00010937251,0.78520715
PC327,273.0125,0.000109298904,0.78531647
PC328,137.025,0.00010907059,0.78542554
PC329,313.1375,0.000108961176,0.7855345
PC330,354.1875,0.00010882797,0.78564334
PC331,381.2375,0.000108700384,0.78575206
PC332,393.2625,0.000108532455,0.7858606
PC333,128.025,0.000108392844,0.785969
PC334,282.8875,0.000108181084,0.7860772
PC335,227.1875,0.00010809178,0.78618526
PC336,367.225,0.00010777926,0.786293
PC337,423.175,0.00010772349,0.78640074
PC338,294.175,0.00010755523,0.78650826
PC339,327.15,0.00010747674,0.7866157
PC340,183.025,0.00010730744,0.786723
PC341,284.2875,0.000107284686,0.7868303
PC342,224.95,0.00010716834,0.7869375
PC343,298.175,0.00010709072,0.7870446
PC344,284.2875,0.000106927524,0.7871515
PC345,410.125,0.00010682946,0.7872583
PC346,365.225,0.00010669185,0.787365
PC347,154.9125,0.000106597225,0.7874716
PC348,95.95,0.000106445324,0.78757805
PC349,297.1875,0.000106380954,0.78768444
PC350,249.0875,0.00010635942,0.7877908
PC351,181.925,0.00010619813,0.787897
PC352,341.2375,0.00010600463,0.78800297
PC353,322.85,0.00010594027,0.7881089
PC354,369.1375,0.00010589672,0.7882148
PC355,382.1125,0.00010575743,0.78832054
PC356,254.875,0.00010559766,0.78842616
PC357,313.1375,0.00010553975,0.7885317
PC358,365.225,0.00010542318,0.78863716
PC359,341.1625,0.00010531989,0.7887425
PC360,299.1375,0.00010509479,0.78884757
PC361,417.1875,0.00010497874,0.7889525
PC362,174.025,0.00010489828,0.78905743
PC363,368.2125,0.00010481304,0.7891622
PC364,369.1375,0.00010461746,0.7892668
PC365,410.125,0.00010459926,0.78937143
PC366,519.1625,0.00010445719,0.7894759
