PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC251,234.9875,5.4111802e-05,0.9513406
PC252,315.2,5.401352e-05,0.9513946
PC253,137.0375,5.3955595e-05,0.95144856
PC254,168.8375,5.3866745e-05,0.95150244
PC255,217.05,5.3782434e-05,0.9515562
PC256,267.25,5.3734486e-05,0.95160997
PC257,168.8375,5.3664764e-05,0.9516636
PC258,309.175,5.3655753e-05,0.95171726
PC259,281.275,5.3548465e-05,0.9517708
PC260,174.8375,5.3449116e-05,0.95182425
PC261,294.2,5.3388725e-05,0.95187765
PC262,151.0375,5.3315813e-05,0.95193094
PC263,279.175,5.327501e-05,0.9519842
PC264,161.0625,5.319374e-05,0.9520374
PC265,327.2,5.3158517e-05,0.95209056
PC266,135.0375,5.3056807e-05,0.9521436
PC267,161.0625,5.2996587e-05,0.9521966
PC268,321.225,5.2947864e-05,0.9522495
PC269,309.175,5.291467e-05,0.95230246
PC270,256.2625,5.277911e-05,0.9523552
PC271,321.225,5.2610914e-05,0.95240784
PC272,294.2,5.2586067e-05,0.9524604
PC273,224.9,5.2504995e-05,0.9525129
PC274,135.0375,5.2436397e-05,0.9525654
PC275,186.925,5.226137e-05,0.95261765
PC276,337.2125,5.2255633e-05,0.9526699
PC277,138.025,5.2233296e-05,0.95272213
PC278,92.9375,5.2124364e-05,0.9527743
PC279,327.2,5.2073057e-05,0.9528264
PC280,119.9625,5.2015388e-05,0.9528784
PC281,309.175,5.1793573e-05,0.9529302
PC282,151.0375,5.17748e-05,0.952982
PC283,339.2375,5.175528e-05,0.95303375
PC284,312.175,5.1671144e-05,0.9530854
PC285,119.95,5.164822e-05,0.9531371
PC286,227.225,5.1588107e-05,0.9531887
PC287,217.025,5.1449017e-05,0.95324016
PC288,145.0625,5.139539e-05,0.95329154
PC289,145.075,5.13809e-05,0.9533429
PC290,172.85,5.1281146e-05,0.9533942
PC291,135.0375,5.1213814e-05,0.9534454
PC292,281.275,5.114358e-05,0.9534965
PC293,135.0375,5.1116556e-05,0.95354766
PC294,267.1625,5.100444e-05,0.9535987
PC295,282.2625,5.096195e-05,0.95364964
PC296,145.075,5.0915503e-05,0.95370054
PC297,217.025,5.0822782e-05,0.9537514
PC298,201.125,5.075377e-05,0.95380217
PC299,281.275,5.0732167e-05,0.9538529
PC300,225.0125,5.0640905e-05,0.95390356
PC301,138.025,5.0584527e-05,0.95395416
PC302,294.2,5.0484807e-05,0.95400465
PC303,397.25,5.0440536e-05,0.9540551
PC304,135.0375,5.0310733e-05,0.9541054
PC305,174.0,5.0278642e-05,0.9541557
PC306,312.2,5.0222636e-05,0.95420593
PC307,227.225,5.018568e-05,0.9542561
PC308,242.2375,5.0124258e-05,0.95430624
PC309,152.05,5.0100545e-05,0.9543564
PC310,354.225,5.005685e-05,0.95440644
PC311,119.95,4.999629e-05,0.95445645
PC312,215.0375,4.992613e-05,0.9545064
PC313,284.275,4.9850794e-05,0.9545562
PC314,282.2625,4.983189e-05,0.95460606
PC315,441.275,4.97985e-05,0.9546558
PC316,255.2625,4.9741448e-05,0.9547056
PC317,162.9625,4.968144e-05,0.9547553
PC318,145.0625,4.9549948e-05,0.95480484
PC319,180.925,4.9526894e-05,0.95485437
PC320,172.85,4.9428145e-05,0.9549038
PC321,217.025,4.9382423e-05,0.95495313
PC322,137.0375,4.934043e-05,0.9550025
PC323,126.925,4.9317667e-05,0.9550518
PC324,305.2625,4.9203085e-05,0.95510095
PC325,188.0625,4.9183833e-05,0.9551501
PC326,148.9875,4.9129907e-05,0.95519924
PC327,256.2625,4.905585e-05,0.9552483
PC328,341.225,4.8990263e-05,0.9552973
PC329,267.25,4.898433e-05,0.9553463
PC330,310.2,4.895332e-05,0.9553952
PC331,298.175,4.890646e-05,0.95544416
PC332,412.9875,4.8870665e-05,0.95549303
PC333,281.25,4.8761773e-05,0.9555418
PC334,367.375,4.8702816e-05,0.9555905
PC335,248.9875,4.8679845e-05,0.9556392
PC336,412.975,4.8592847e-05,0.95568776
PC337,315.2,4.858056e-05,0.95573634
PC338,92.9375,4.8518767e-05,0.95578486
PC339,267.1625,4.8428446e-05,0.95583326
PC340,180.925,4.83549e-05,0.9558816
PC341,313.2,4.8344606e-05,0.95592993
PC342,346.9875,4.830316e-05,0.9559782
PC343,186.0,4.8270587e-05,0.9560265
PC344,186.925,4.824449e-05,0.9560747
PC345,111.025,4.8216018e-05,0.95612293
PC346,126.925,4.8134443e-05,0.9561711
PC347,267.1625,4.8129798e-05,0.9562192
PC348,347.0,4.8074395e-05,0.9562673
PC349,162.9625,4.7991438e-05,0.9563153
PC350,170.85,4.7937538e-05,0.9563632
PC351,145.0625,4.787775e-05,0.95641106
PC352,377.1,4.7862988e-05,0.9564589
PC353,188.05,4.781257e-05,0.9565067
PC354,227.225,4.777097e-05,0.9565545
PC355,312.2,4.773853e-05,0.9566022
PC356,312.175,4.768055e-05,0.9566499
PC357,284.275,4.7648984e-05,0.9566975
PC358,367.25,4.7593152e-05,0.9567451
PC359,187.1125,4.751814e-05,0.9567926
PC360,284.2875,4.7444864e-05,0.95684004
PC361,202.05,4.7413832e-05,0.9568874
PC362,313.1875,4.7370853e-05,0.9569348
PC363,326.2125,4.7299156e-05,0.95698214
PC364,367.2625,4.725749e-05,0.9570294
PC365,119.9625,4.7223028e-05,0.9570766
PC366,296.0875,4.7191996e-05,0.9571238
PC367,248.0875,4.7147318e-05,0.95717096
PC368,284.2875,4.7117108e-05,0.95721805
PC369,310.1875,4.7068224e-05,0.95726514
PC370,294.2,4.7013207e-05,0.95731217
PC371,188.05,4.6975256e-05,0.95735914
PC372,353.2375,4.6904217e-05,0.95740604
PC373,202.05,4.688957e-05,0.95745295
PC374,152.05,4.6848312e-05,0.9574998
PC375,146.05,4.682284e-05,0.95754665
PC376,309.175,4.6800687e-05,0.95759344
PC377,119.9625,4.676617e-05,0.95764023
PC378,171.1125,4.6726396e-05,0.95768696
PC379,217.025,4.668614e-05,0.95773363
PC380,313.2125,4.6655874e-05,0.9577803
PC381,325.025,4.6640933e-05,0.957827
PC382,160.0875,4.6575064e-05,0.9578735
PC383,137.0375,4.6527384e-05,0.9579201
PC384,327.2,4.6493624e-05,0.95796657
PC385,160.075,4.643048e-05,0.958013
PC386,267.1625,4.638401e-05,0.9580594
PC387,412.975,4.6335146e-05,0.9581057
PC388,227.225,4.631191e-05,0.958152
PC389,293.2125,4.6250014e-05,0.95819825
PC390,186.925,4.6238558e-05,0.9582445
PC391,282.2625,4.6217137e-05,0.9582907
PC392,313.1875,4.6197296e-05,0.9583369
PC393,298.175,4.616151e-05,0.958383
PC394,215.05,4.608477e-05,0.9584291
PC395,180.9375,4.6042576e-05,0.9584751
PC396,225.0125,4.59827e-05,0.95852107
PC397,117.025,4.5957255e-05,0.958567
PC398,168.8375,4.592593e-05,0.958613
PC399,175.0125,4.588073e-05,0.9586589
PC400,325.025,4.5870835e-05,0.95870477
PC401,397.35,4.579613e-05,0.95875055
PC402,226.9,4.5785684e-05,0.9587963
PC403,149.0,4.5726287e-05,0.95884204
PC404,369.15,4.5683595e-05,0.9588877
PC405,240.0625,4.5645844e-05,0.95893335
PC406,197.975,4.5603498e-05,0.95897895
PC407,174.85,4.5549103e-05,0.9590245
PC408,242.1875,4.552299e-05,0.95907
PC409,256.2625,4.5491914e-05,0.9591155
PC410,279.25,4.5430876e-05,0.9591609
PC411,768.5625,4.5405715e-05,0.95920634
PC412,146.0625,4.532187e-05,0.95925164
PC413,294.2,4.5311772e-05,0.95929694
PC414,197.0375,4.5297453e-05,0.95934224
PC415,225.0125,4.5275254e-05,0.95938754
PC416,182.925,4.523918e-05,0.9594328
PC417,137.0375,4.5203018e-05,0.95947796
PC418,180.9375,4.519082e-05,0.95952314
PC419,121.0375,4.5153407e-05,0.9595683
PC420,121.0375,4.505857e-05,0.9596134
PC421,171.15,4.5054254e-05,0.95965844
PC422,93.05,4.5021974e-05,0.95970345
PC423,293.2125,4.4998218e-05,0.95974845
PC424,367.375,4.494604e-05,0.9597934
PC425,217.05,4.4924593e-05,0.95983833
PC426,160.0875,4.4881435e-05,0.9598832
PC427,248.9875,4.487518e-05,0.9599281
PC428,149.0,4.4829856e-05,0.9599729
PC429,284.2875,4.4803197e-05,0.96001774
PC430,313.175,4.4769764e-05,0.9600625
PC431,294.1875,4.476132e-05,0.96010727
PC432,188.0625,4.4708748e-05,0.960152
PC433,93.05,4.4657027e-05,0.9601966
PC434,108.9125,4.463198e-05,0.96024126
PC435,354.225,4.4605626e-05,0.96028584
PC436,162.9625,4.4540786e-05,0.96033037
PC437,296.0875,4.4506156e-05,0.9603749
PC438,111.025,4.4482644e-05,0.96041936
PC439,173.0875,4.4467433e-05,0.9604638
PC440,242.2375,4.4422235e-05,0.9605082
PC441,217.025,4.4359957e-05,0.9605526
PC442,327.2,4.4315613e-05,0.96059686
PC443,266.175,4.4273977e-05,0.96064115
PC444,310.2,4.423173e-05,0.9606854
PC445,126.925,4.422423e-05,0.9607296
PC446,203.0375,4.4205644e-05,0.9607738
PC447,369.3125,4.4179345e-05,0.960818
PC448,135.0375,4.415467e-05,0.96086216
PC449,217.0375,4.413043e-05,0.96090627
PC450,235.1125,4.4089025e-05,0.9609504
PC451,425.2875,4.4056043e-05,0.9609944
PC452,162.075,4.3997996e-05,0.9610384
PC453,365.25,4.3981734e-05,0.9610824
PC454,327.225,4.3945314e-05,0.9611263
PC455,269.1125,4.390579e-05,0.96117026
PC456,188.05,4.3894728e-05,0.9612141
PC457,188.05,4.3834953e-05,0.96125793
PC458,321.225,4.3804554e-05,0.96130174
PC459,279.2375,4.3774187e-05,0.9613455
PC460,93.0625,4.3745542e-05,0.96138924
PC461,94.9375,4.373193e-05,0.961433
PC462,92.9375,4.3686356e-05,0.9614767
PC463,327.2375,4.3668264e-05,0.9615204
PC464,121.0375,4.3580618e-05,0.96156394
PC465,188.05,4.3567772e-05,0.9616075
PC466,162.9625,4.352257e-05,0.961651
PC467,313.175,4.3503238e-05,0.96169454
PC468,146.0625,4.3471013e-05,0.961738
PC469,296.0875,4.3444852e-05,0.96178144
PC470,182.925,4.3421085e-05,0.96182483
PC471,152.0375,4.336562e-05,0.9618682
PC472,282.2625,4.3352662e-05,0.96191156
PC473,340.2375,4.3319556e-05,0.9619549
PC474,341.2125,4.3298267e-05,0.96199816
PC475,225.0125,4.3284956e-05,0.96204144
PC476,175.025,4.3257376e-05,0.9620847
PC477,326.2125,4.324551e-05,0.962128
PC478,174.0,4.320976e-05,0.9621712
PC479,397.2375,4.3186286e-05,0.9622144
PC480,295.2,4.315341e-05,0.96225756
PC481,281.25,4.3139713e-05,0.9623007
PC482,326.2125,4.310427e-05,0.9623438
PC483,240.0625,4.3058393e-05,0.96238685
PC484,313.1875,4.3038493e-05,0.9624299
PC485,202.05,4.301084e-05,0.9624729
PC486,69.0,4.2990232e-05,0.9625159
PC487,225.0125,4.297137e-05,0.96255887
PC488,269.1125,4.29246e-05,0.9626018
PC489,126.925,4.288455e-05,0.96264464
PC490,347.0,4.2855136e-05,0.9626875
PC491,145.075,4.2829874e-05,0.96273035
PC492,135.05,4.280538e-05,0.96277314
PC493,485.3,4.278403e-05,0.96281594
PC494,189.0625,4.2757663e-05,0.9628587
PC495,310.1875,4.272681e-05,0.9629014
PC496,217.0375,4.2699103e-05,0.9629441
PC497,171.1125,4.2653453e-05,0.96298677
PC498,96.975,4.2629606e-05,0.9630294
PC499,174.85,4.262054e-05,0.963072
PC500,93.05,4.2573312e-05,0.96311456
PC501,152.05,4.2553587e-05,0.9631571
PC502,312.175,4.252355e-05,0.9631996
PC503,377.1,4.2501666e-05,0.9632421
PC504,215.0375,4.2484604e-05,0.9632846
PC505,391.1125,4.2465435e-05,0.96332705
PC506,340.2375,4.2414675e-05,0.9633695
PC507,347.0,4.238552e-05,0.96341187
PC508,383.3375,4.236191e-05,0.96345425
PC509,297.2625,4.2334697e-05,0.96349657
PC510,310.1875,4.23074e-05,0.9635389
PC511,93.05,4.226669e-05,0.96358114
PC512,157.1,4.225924e-05,0.9636234
PC513,266.175,4.2209875e-05,0.9636656
PC514,225.0125,4.2193904e-05,0.9637078
PC515,188.0625,4.2177006e-05,0.96375
PC516,217.0375,4.2153373e-05,0.96379215
PC517,188.05,4.214133e-05,0.9638343
PC518,197.0375,4.209908e-05,0.96387637
PC519,239.2125,4.207563e-05,0.96391845
PC520,188.05,4.2038042e-05,0.96396047
PC521,202.05,4.2019514e-05,0.9640025
PC522,217.0625,4.197657e-05,0.96404445
PC523,267.15,4.19747e-05,0.9640864
PC524,96.9625,4.1946965e-05,0.9641284
PC525,284.275,4.1935466e-05,0.96417034
PC526,313.175,4.189289e-05,0.96421224
PC527,282.2625,4.1861917e-05,0.9642541
PC528,294.1875,4.1823376e-05,0.9642959
PC529,309.175,4.1767937e-05,0.9643377
PC530,337.2375,4.1759035e-05,0.9643795
PC531,441.2875,4.172982e-05,0.9644212
PC532,188.0625,4.1724204e-05,0.96446294
PC533,94.925,4.1710675e-05,0.96450466
PC534,175.05,4.169545e-05,0.9645464
PC535,242.2375,4.162985e-05,0.964588
PC536,369.15,4.1610034e-05,0.9646296
PC537,202.05,4.1602183e-05,0.9646712
PC538,171.1125,4.1541258e-05,0.96471274
PC539,282.275,4.1521325e-05,0.9647543
PC540,146.0625,4.149917e-05,0.96479577
PC541,89.025,4.1468105e-05,0.96483725
PC542,188.0625,4.145302e-05,0.9648787
PC543,269.225,4.1401378e-05,0.9649201
PC544,267.1625,4.1375442e-05,0.96496147
PC545,465.325,4.1372798e-05,0.96500283
PC546,267.25,4.133955e-05,0.9650442
PC547,162.9875,4.132195e-05,0.9650855
PC548,367.375,4.130712e-05,0.9651268
PC549,269.275,4.1297793e-05,0.9651681
PC550,367.2625,4.1241063e-05,0.96520936
PC551,412.9875,4.121974e-05,0.9652506
PC552,217.0625,4.1211424e-05,0.9652918
PC553,397.35,4.117867e-05,0.965333
PC554,128.0375,4.1132178e-05,0.9653741
PC555,269.1,4.1108902e-05,0.96541524
PC556,339.2,4.109259e-05,0.9654563
PC557,389.1125,4.106774e-05,0.9654974
PC558,119.0,4.1057046e-05,0.96553844
PC559,269.25,4.103548e-05,0.96557945
PC560,175.05,4.1007952e-05,0.96562046
PC561,224.9,4.098807e-05,0.96566147
PC562,341.2125,4.0977815e-05,0.9657024
PC563,885.6,4.093975e-05,0.96574336
PC564,465.325,4.0905532e-05,0.96578425
PC565,254.2375,4.0870393e-05,0.96582514
PC566,217.025,4.083407e-05,0.96586597
PC567,266.175,4.0814037e-05,0.9659068
PC568,121.0375,4.081076e-05,0.9659476
PC569,439.4,4.0784544e-05,0.9659884
PC570,267.15,4.074444e-05,0.96602917
PC571,267.25,4.0712413e-05,0.9660699
PC572,217.025,4.0705545e-05,0.9661106
PC573,119.0,4.069319e-05,0.9661513
PC574,377.1,4.0666917e-05,0.96619195
PC575,795.5875,4.064417e-05,0.9662326
PC576,152.05,4.0614654e-05,0.9662732
PC577,355.2125,4.0600626e-05,0.9663138
PC578,226.9,4.0587543e-05,0.96635437
PC579,269.275,4.0539893e-05,0.9663949
PC580,367.2625,4.052352e-05,0.96643543
PC581,180.925,4.0496023e-05,0.9664759
PC582,379.1,4.0473617e-05,0.9665164
PC583,365.25,4.0428455e-05,0.9665568
PC584,343.225,4.0405834e-05,0.9665972
