PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC301,486.2,0.0003296778,0.94973075
PC302,309.1625,0.00031796092,0.9500487
PC303,126.9125,0.00031579894,0.9503645
PC304,339.175,0.0003099062,0.95067436
PC305,325.2125,0.00030752656,0.95098186
PC306,299.0375,0.00030668508,0.9512885
PC307,265.175,0.00030255676,0.9515911
PC308,265.175,0.00029935912,0.9518904
PC309,128.0375,0.00029572978,0.95218617
PC310,126.9125,0.0002932661,0.9524794
PC311,126.9125,0.00029301195,0.95277244
PC312,187.0375,0.00028776936,0.9530602
PC313,187.0375,0.0002856956,0.9533459
PC314,126.9125,0.00028182374,0.9536277
PC315,187.05,0.0002784131,0.9539061
PC316,309.1875,0.0002750729,0.9541812
PC317,312.175,0.00027465267,0.95445585
PC318,187.05,0.00027143868,0.9547273
PC319,109.975,0.00027009097,0.95499736
PC320,126.9125,0.0002670607,0.95526445
PC321,249.0875,0.00026653253,0.955531
PC322,339.175,0.00026364264,0.95579463
PC323,499.875,0.00026112428,0.95605576
PC324,209.95,0.00025975166,0.9563155
PC325,297.175,0.00025757315,0.95657307
PC326,126.9125,0.00025548652,0.95682853
PC327,340.2,0.00025376724,0.95708233
PC328,201.0375,0.0002520151,0.95733434
PC329,248.1,0.0002506067,0.9575849
PC330,174.0625,0.00024736195,0.9578323
PC331,98.8,0.00024578284,0.9580781
PC332,126.9125,0.00024435998,0.95832247
PC333,126.9125,0.00024215643,0.95856464
PC334,126.9125,0.00024155939,0.9588062
PC335,881.925,0.00023818575,0.9590444
PC336,126.9125,0.00023706788,0.95928144
PC337,126.9125,0.00023582326,0.95951724
PC338,146.9875,0.00023488306,0.95975214
PC339,881.925,0.00023210436,0.95998424
PC340,146.9625,0.0002300822,0.9602143
PC341,146.05,0.00022866667,0.96044296
PC342,339.2125,0.00022761684,0.9606706
PC343,174.0125,0.00022503357,0.9608956
PC344,249.075,0.00022087099,0.9611165
PC345,293.2,0.00021871016,0.9613352
PC346,126.9125,0.00021759611,0.9615528
PC347,146.9625,0.00021442834,0.96176726
PC348,934.1125,0.00021247222,0.96197975
PC349,157.975,0.00021134254,0.9621911
PC350,187.1125,0.00020651775,0.96239763
PC351,146.9625,0.00020460346,0.96260226
PC352,126.9125,0.0002036706,0.9628059
PC353,505.825,0.00020106588,0.963007
PC354,1097.8625,0.00019674044,0.9632037
PC355,146.9875,0.00019490902,0.96339864
PC356,666.05,0.00019116799,0.9635898
PC357,666.05,0.00018683159,0.96377665
PC358,666.05,0.00018563081,0.96396226
PC359,368.25,0.00018474757,0.96414703
PC360,265.175,0.00018332651,0.9643304
PC361,666.05,0.0001794144,0.9645098
PC362,311.15,0.00017801313,0.9646878
PC363,227.1,0.00017458518,0.9648624
PC364,126.9125,0.00017296388,0.9650354
PC365,146.9625,0.00017028234,0.96520567
PC366,255.225,0.00016761899,0.9653733
PC367,146.9875,0.00016674066,0.96554
PC368,146.9625,0.00016576811,0.96570575
PC369,174.0,0.00016414825,0.9658699
PC370,666.05,0.00016078983,0.9660307
PC371,201.0375,0.00016013745,0.9661909
PC372,293.1875,0.00015961248,0.9663505
PC373,182.0,0.00015828939,0.9665088
PC374,112.9875,0.00015568026,0.9666645
PC375,184.0125,0.00015372944,0.9668182
PC376,126.9125,0.0001524973,0.9669707
PC377,297.1625,0.00015101432,0.9671217
PC378,126.9125,0.00014839043,0.96727014
PC379,311.2,0.00014656603,0.9674167
PC380,383.3,0.00014592496,0.9675626
PC381,146.9875,0.00014516013,0.96770775
PC382,174.0625,0.00014299565,0.96785074
PC383,94.925,0.00014192359,0.96799266
PC384,265.175,0.00013997658,0.9681326
PC385,297.175,0.00013906205,0.9682717
PC386,293.1875,0.00013819864,0.9684099
PC387,174.0,0.00013766497,0.9685476
PC388,201.0375,0.00013654632,0.96868414
PC389,241.0875,0.00013547936,0.9688196
PC390,112.9875,0.00013486484,0.9689545
PC391,293.1875,0.00013455468,0.96908903
PC392,119.9625,0.00013303237,0.96922207
PC393,215.05,0.00013229549,0.9693544
PC394,174.0625,0.00012957584,0.969484
PC395,146.0625,0.0001289823,0.96961296
PC396,182.0125,0.00012818816,0.96974117
PC397,1112.125,0.00012779796,0.96986896
PC398,157.125,0.00012743488,0.9699964
PC399,311.15,0.00012620717,0.9701226
PC400,174.0625,0.00012558929,0.97024816
PC401,265.15,0.0001242541,0.97037244
PC402,137.025,0.00012405704,0.9704965
PC403,311.15,0.0001229363,0.97061944
PC404,92.925,0.00012277177,0.9707422
PC405,340.2125,0.00012216721,0.9708644
PC406,187.1,0.00012063868,0.97098505
PC407,174.0,0.00012029864,0.97110534
PC408,78.9625,0.00011909949,0.9712244
PC409,217.05,0.00011832446,0.97134274
PC410,149.05,0.00011797132,0.9714607
PC411,293.1625,0.00011686208,0.9715776
PC412,215.0375,0.00011665451,0.97169423
PC413,283.25,0.000115424285,0.9718096
PC414,174.0,0.00011449298,0.9719241
PC415,297.175,0.00011377695,0.9720379
PC416,119.9625,0.000112586225,0.9721505
PC417,249.075,0.00011234329,0.97226286
PC418,397.225,0.00011147411,0.9723743
PC419,297.1375,0.00011089287,0.9724852
PC420,112.9875,0.000110456036,0.97259563
PC421,339.175,0.00011030496,0.97270596
PC422,215.0375,0.00010966079,0.97281563
PC423,215.05,0.000109247485,0.9729249
PC424,397.2625,0.0001084402,0.9730333
PC425,181.9875,0.00010727012,0.9731406
PC426,187.0375,0.00010660149,0.9732472
PC427,217.0375,0.000105993284,0.97335315
PC428,146.05,0.000105563486,0.9734587
PC429,339.175,0.00010471188,0.97356343
PC430,1076.05,0.00010457127,0.973668
PC431,227.0,0.000104138184,0.9737721
PC432,265.125,0.00010347448,0.9738756
PC433,293.1875,0.000102468905,0.97397804
PC434,1076.05,0.000101165926,0.9740792
PC435,297.1375,9.9990466e-05,0.9741792
PC436,126.9125,9.911785e-05,0.97427833
PC437,519.1375,9.876338e-05,0.9743771
PC438,126.9125,9.845711e-05,0.97447556
PC439,325.225,9.685259e-05,0.9745724
PC440,217.05,9.561615e-05,0.974668
PC441,149.05,9.4913354e-05,0.9747629
PC442,174.0625,9.374495e-05,0.9748567
PC443,187.1,9.331524e-05,0.97495
PC444,421.2375,9.238204e-05,0.9750424
PC445,325.225,9.1911425e-05,0.9751343
PC446,137.025,9.069971e-05,0.97522503
PC447,174.0625,9.040844e-05,0.97531545
PC448,112.9875,8.991762e-05,0.9754054
PC449,312.1625,8.971937e-05,0.9754951
PC450,284.2625,8.892623e-05,0.97558403
PC451,215.0375,8.791993e-05,0.97567195
PC452,325.1625,8.7807246e-05,0.97575974
PC453,112.9875,8.665692e-05,0.9758464
PC454,137.0375,8.606104e-05,0.9759325
PC455,149.05,8.549488e-05,0.97601795
PC456,337.2,8.513464e-05,0.97610307
PC457,149.05,8.4440995e-05,0.9761875
PC458,339.175,8.347436e-05,0.976271
PC459,255.2625,8.307526e-05,0.97635406
PC460,174.0,8.278111e-05,0.97643685
PC461,187.0625,8.2156985e-05,0.976519
PC462,164.9625,8.149773e-05,0.97660047
PC463,174.0,8.12896e-05,0.97668177
PC464,112.9875,8.038373e-05,0.9767622
PC465,265.1625,7.987516e-05,0.97684205
PC466,174.0625,7.9413825e-05,0.97692144
PC467,113.0,7.855924e-05,0.977
PC468,199.0125,7.8369274e-05,0.9770784
PC469,217.05,7.771152e-05,0.9771561
PC470,217.05,7.678356e-05,0.9772329
PC471,297.175,7.6209355e-05,0.9773091
PC472,383.1375,7.603975e-05,0.97738516
PC473,255.2625,7.5247444e-05,0.9774604
PC474,187.0625,7.4992706e-05,0.97753537
PC475,126.9125,7.4617055e-05,0.97761
PC476,187.0625,7.399812e-05,0.97768396
PC477,297.175,7.327272e-05,0.9777572
PC478,146.0625,7.3196e-05,0.9778304
PC479,187.0625,7.281545e-05,0.97790325
PC480,112.9875,7.2026545e-05,0.97797525
PC481,112.9875,7.163997e-05,0.9780469
PC482,149.05,7.136762e-05,0.97811824
PC483,126.9125,7.064686e-05,0.9781889
PC484,421.2375,7.059285e-05,0.97825944
PC485,146.0375,6.9849564e-05,0.9783293
PC486,201.0375,6.9375215e-05,0.9783987
PC487,174.0,6.874192e-05,0.9784674
PC488,201.0375,6.8109475e-05,0.97853553
PC489,326.2,6.788905e-05,0.9786034
PC490,217.0625,6.745997e-05,0.9786709
PC491,421.2375,6.682255e-05,0.9787377
PC492,187.0625,6.632254e-05,0.97880405
PC493,171.05,6.559875e-05,0.9788697
PC494,421.2375,6.5415814e-05,0.97893506
PC495,146.9875,6.510373e-05,0.97900015
PC496,174.025,6.4690816e-05,0.9790648
PC497,309.175,6.449441e-05,0.9791293
PC498,187.0375,6.36298e-05,0.979193
PC499,283.2875,6.324068e-05,0.9792562
PC500,266.15,6.2384075e-05,0.9793186
PC501,519.15,6.1761304e-05,0.97938037
PC502,119.95,6.1004328e-05,0.97944134
PC503,149.05,6.0645103e-05,0.97950196
PC504,149.05,6.033609e-05,0.9795623
PC505,174.0125,6.0108483e-05,0.97962236
PC506,171.05,5.993795e-05,0.9796823
PC507,217.0625,5.9326707e-05,0.97974163
PC508,421.2,5.8787813e-05,0.9798004
PC509,149.05,5.840933e-05,0.9798588
PC510,325.1625,5.822194e-05,0.97991705
PC511,119.9625,5.772489e-05,0.97997475
PC512,325.1625,5.7240835e-05,0.98003197
PC513,297.175,5.7128596e-05,0.98008907
PC514,149.05,5.6144007e-05,0.9801452
PC515,149.05,5.5519347e-05,0.9802007
PC516,174.0625,5.5386303e-05,0.9802561
PC517,1100.8375,5.51223e-05,0.9803112
PC518,327.1875,5.4471177e-05,0.9803657
