PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC539,393.275,8.0259284e-05,0.8208301
PC540,451.2375,8.02298e-05,0.82091033
PC541,794.55,8.019299e-05,0.8209905
PC542,398.25,8.014506e-05,0.8210707
PC543,393.275,8.012365e-05,0.8211508
PC544,794.5625,8.0049955e-05,0.8212308
PC545,519.1625,8.0020494e-05,0.8213109
PC546,411.3625,7.9998696e-05,0.82139087
PC547,162.975,7.997352e-05,0.82147086
PC548,794.575,7.9937636e-05,0.8215508
PC549,393.2875,7.988976e-05,0.82163066
PC550,187.0375,7.9879166e-05,0.8217105
PC551,252.9875,7.986541e-05,0.8217904
PC552,152.05,7.979116e-05,0.8218702
PC553,258.95,7.9759346e-05,0.82194996
PC554,352.025,7.9751444e-05,0.8220297
PC555,325.225,7.971906e-05,0.8221094
PC556,138.0375,7.9694764e-05,0.8221891
PC557,417.225,7.964868e-05,0.8222687
PC558,750.5625,7.960997e-05,0.82234836
PC559,393.275,7.958041e-05,0.8224279
PC560,469.3,7.956006e-05,0.8225075
PC561,222.9,7.9525205e-05,0.822587
PC562,299.1875,7.949667e-05,0.8226665
PC563,788.5625,7.944339e-05,0.822746
PC564,296.075,7.942918e-05,0.82282543
PC565,327.225,7.941267e-05,0.8229048
PC566,295.1875,7.935988e-05,0.82298416
PC567,788.575,7.9304365e-05,0.8230635
PC568,184.925,7.927095e-05,0.82314277
PC569,353.3625,7.923046e-05,0.823222
PC570,267.2375,7.922551e-05,0.8233012
PC571,788.5875,7.91694e-05,0.82338035
PC572,795.5875,7.913797e-05,0.8234595
PC573,167.0375,7.912235e-05,0.8235386
PC574,796.5875,7.909764e-05,0.8236177
PC575,327.25,7.908745e-05,0.8236968
PC576,157.125,7.905874e-05,0.8237758
PC577,228.225,7.903632e-05,0.82385486
PC578,152.05,7.896718e-05,0.82393384
PC579,395.2875,7.894143e-05,0.82401276
PC580,266.175,7.891207e-05,0.8240917
PC581,431.1625,7.887446e-05,0.82417053
PC582,417.225,7.883401e-05,0.8242494
PC583,437.2125,7.87966e-05,0.8243282
PC584,313.0625,7.878442e-05,0.824407
PC585,398.25,7.8755285e-05,0.8244857
PC586,331.2875,7.871609e-05,0.82456446
PC587,377.175,7.870214e-05,0.82464314
PC588,788.575,7.8667654e-05,0.8247218
PC589,158.025,7.8604935e-05,0.82480043
PC590,341.1875,7.857831e-05,0.824879
PC591,162.975,7.85563e-05,0.82495755
PC592,395.3,7.8516634e-05,0.82503605
PC593,385.1625,7.848452e-05,0.82511455
PC594,340.2375,7.844027e-05,0.825193
PC595,339.35,7.843389e-05,0.8252714
PC596,234.975,7.842604e-05,0.82534987
PC597,187.0375,7.8387806e-05,0.82542825
PC598,485.3,7.8361416e-05,0.8255066
PC599,441.2875,7.8314806e-05,0.82558495
PC600,294.1875,7.8281104e-05,0.8256632
PC601,327.225,7.826301e-05,0.82574147
PC602,241.0875,7.824243e-05,0.82581973
PC603,171.8375,7.819347e-05,0.82589793
PC604,343.225,7.815325e-05,0.8259761
PC605,316.975,7.812297e-05,0.8260542
PC606,355.2125,7.8108416e-05,0.8261323
PC607,365.2625,7.8074074e-05,0.8262104
PC608,788.5875,7.803808e-05,0.8262884
PC609,355.3,7.801791e-05,0.8263664
PC610,794.6,7.7970384e-05,0.8264444
PC611,327.25,7.792976e-05,0.8265223
PC612,794.5625,7.789221e-05,0.8266002
PC613,190.925,7.787575e-05,0.8266781
PC614,299.1875,7.787178e-05,0.82675594
PC615,766.5375,7.7811135e-05,0.8268337
PC616,297.15,7.77967e-05,0.8269115
PC617,62.0,7.77746e-05,0.8269893
PC618,162.85,7.771862e-05,0.827067
PC619,369.325,7.771323e-05,0.82714474
PC620,297.15,7.7685916e-05,0.8272224
PC621,136.9625,7.7659926e-05,0.8273001
PC622,236.9875,7.76467e-05,0.82737774
